[2, [5, 4, 3, 7, 10], 80]
[9, [8, 2, 10, 4, 7], 80]
[4, [1, 8, 10, 2, 3], 80]
[5, [2, 7, 6, 3, 4], 80]
[7, [10, 9, 2, 6, 5], 80]
[3, [10, 4, 1, 9, 5], 80]
[1, [5, 10, 8, 2, 4], 80]
[2, [5, 10, 7, 9, 6], 80]
[9, [2, 5, 8, 6, 7], 80]
[5, [6, 3, 1, 10, 9], 80]
[10, [3, 4, 5, 7, 8], 80]
[7, [4, 5, 6, 9, 10], 80]
[1, [2, 3, 6, 10, 4], 80]
[4, [6, 2, 8, 9, 10], 80]
[7, [2, 9, 5, 3, 6], 80]
[10, [3, 6, 1, 7, 2], 80]
[7, [8, 1, 6, 2, 10], 80]
[11, [9, 5, 6, 2, 8], 80]
[7, [9, 5, 10, 1, 2], 80]
[3, [5, 1, 6, 2, 8], 80]
[3, [7, 4, 2, 5, 9], 80]
[2, [7, 8, 6, 9, 4], 80]
[7, [2, 9, 3, 4, 1], 80]
[11, [8, 3, 1, 6, 2], 80]
[11, [2, 10, 7, 5, 1], 80]
[9, [4, 10, 8, 3, 6], 80]
[1, [2, 6, 10, 4, 7], 80]
[7, [8, 10, 3, 9, 4], 80]
[3, [7, 2, 10, 1, 9], 80]
[9, [4, 10, 6, 3, 2], 80]
[11, [7, 8, 6, 5, 9], 80]
[5, [1, 2, 7, 10, 3], 80]
[11, [5, 1, 6, 10, 7], 80]
[9, [2, 4, 10, 5, 8], 80]
[4, [8, 2, 5, 10, 1], 80]
[4, [2, 1, 10, 6, 9], 80]
[11, [6, 5, 1, 3, 7], 80]
[7, [8, 6, 10, 5, 1], 80]
[1, [8, 7, 3, 6, 10], 80]
[1, [8, 4, 3, 6, 5], 80]
[9, [5, 3, 8, 10, 2], 80]
[1, [5, 10, 6, 9, 3], 80]
[10, [8, 1, 9, 7, 5], 80]
[7, [3, 1, 10, 5, 2], 80]
[6, [10, 3, 9, 7, 2], 80]
[11, [2, 1, 8, 4, 9], 80]
[8, [7, 1, 9, 4, 6], 80]
[3, [6, 5, 7, 10, 8], 80]
[7, [3, 10, 2, 4, 1], 80]
[8, [3, 7, 2, 9, 1], 80]
[4, [3, 7, 9, 1, 10], 80]
[8, [6, 4, 2, 3, 5], 80]
[11, [6, 10, 8, 9, 2], 80]
[8, [3, 7, 5, 9, 2], 80]
[11, [3, 8, 7, 2, 9], 80]
[4, [2, 1, 3, 6, 7], 80]
[1, [6, 8, 5, 10, 7], 80]
[2, [7, 10, 8, 9, 5], 80]
[8, [1, 5, 7, 2, 4], 80]
[5, [8, 3, 1, 6, 4], 80]
[8, [3, 9, 5, 4, 7], 80]
[4, [3, 7, 5, 2, 6], 80]
[8, [1, 10, 9, 6, 2], 80]
[3, [7, 6, 8, 4, 5], 80]
[10, [3, 9, 4, 5, 1], 80]
[5, [4, 8, 9, 10, 3], 80]
[2, [3, 10, 4, 9, 6], 80]
[10, [6, 7, 4, 8, 3], 80]
[1, [6, 4, 5, 7, 9], 80]
[7, [10, 3, 2, 9, 4], 80]
[9, [5, 8, 1, 3, 4], 80]
[9, [3, 2, 4, 6, 10], 80]
[9, [8, 10, 6, 4, 3], 80]
[8, [2, 9, 10, 5, 4], 80]
[2, [8, 10, 4, 6, 1], 80]
[3, [1, 9, 4, 8, 5], 80]
[7, [10, 6, 9, 3, 8], 80]
[9, [5, 6, 8, 10, 4], 80]
[3, [7, 5, 10, 6, 9], 80]
[2, [6, 9, 3, 4, 1], 80]
[6, [1, 8, 9, 10, 7], 80]
[2, [8, 3, 7, 6, 5], 80]
[3, [5, 6, 8, 2, 7], 80]
[4, [2, 5, 1, 9, 7], 80]
[10, [9, 5, 4, 1, 8], 80]
[7, [5, 3, 10, 8, 1], 80]
[2, [7, 1, 9, 6, 3], 80]
[3, [8, 10, 6, 9, 7], 80]
[2, [10, 1, 4, 3, 5], 80]
[3, [8, 7, 6, 10, 4], 80]
[6, [9, 5, 7, 4, 3], 80]
[1, [8, 3, 6, 7, 5], 80]
[6, [5, 3, 2, 9, 8], 80]
[6, [1, 4, 9, 5, 10], 80]
[9, [5, 4, 2, 3, 10], 80]
[11, [10, 5, 2, 8, 6], 80]
[2, [10, 9, 6, 8, 5], 80]
[5, [9, 4, 1, 8, 6], 80]
[1, [5, 9, 6, 8, 7], 80]
[11, [5, 9, 6, 4, 10], 80]
[4, [3, 2, 8, 10, 9], 80]
[9, [2, 8, 10, 7, 3], 80]
[9, [6, 7, 8, 4, 2], 80]
[4, [7, 8, 10, 1, 9], 80]
[4, [6, 5, 3, 1, 10], 80]
[11, [10, 6, 9, 5, 2], 80]
[10, [6, 8, 4, 9, 3], 80]
[5, [2, 1, 4, 9, 10], 80]
[1, [5, 6, 8, 4, 3], 80]
[5, [6, 8, 10, 2, 7], 80]
[11, [5, 7, 9, 10, 4], 80]
[11, [3, 8, 7, 1, 6], 80]
[3, [9, 1, 4, 6, 8], 80]
[1, [8, 2, 6, 10, 3], 80]
[7, [3, 10, 5, 9, 4], 80]
[3, [9, 1, 7, 4, 8], 80]
[10, [3, 9, 4, 7, 1], 80]
[8, [5, 3, 4, 6, 7], 80]
[6, [9, 4, 2, 7, 10], 80]
[6, [10, 5, 8, 9, 4], 80]
[10, [8, 6, 2, 5, 1], 80]
[8, [1, 4, 5, 3, 2], 80]
[8, [9, 6, 1, 3, 7], 80]
[10, [7, 1, 8, 6, 5], 80]
[7, [2, 5, 8, 9, 1], 80]
[6, [7, 3, 5, 9, 8], 80]
[5, [2, 3, 4, 8, 9], 80]
[5, [10, 8, 2, 6, 7], 80]
[4, [1, 2, 9, 10, 8], 80]
[7, [2, 4, 10, 9, 5], 80]
[3, [6, 9, 7, 2, 8], 80]
[6, [8, 10, 4, 9, 1], 80]
[7, [6, 8, 2, 10, 9], 80]
[9, [10, 7, 4, 3, 6], 80]
[1, [3, 2, 6, 9, 10], 80]
[8, [4, 9, 5, 2, 7], 80]
[10, [5, 8, 3, 4, 1], 80]
[2, [5, 4, 10, 8, 6], 80]
[1, [10, 4, 9, 7, 6], 80]
[3, [4, 5, 9, 7, 6], 80]
[10, [3, 4, 7, 1, 8], 80]
[7, [3, 4, 2, 1, 10], 80]
[8, [4, 1, 2, 10, 3], 80]
[6, [7, 3, 2, 9, 1], 80]
[1, [2, 7, 10, 5, 9], 80]
[3, [9, 4, 10, 8, 5], 80]
[4, [2, 8, 10, 7, 1], 80]
[8, [7, 2, 10, 4, 3], 80]
[2, [10, 5, 3, 1, 8], 80]
[1, [7, 4, 5, 10, 3], 80]
[6, [3, 1, 10, 5, 8], 80]
